query_protein,train_protein,similarity_score
protein_0326,protein_0280,0.18085106382978725
protein_0326,protein_0281,0.17857142857142858
protein_0326,protein_0282,0.13095238095238096
protein_0326,protein_0283,0.11467889908256881
protein_0326,protein_0284,0.15217391304347827
protein_0326,protein_0285,0.1827956989247312
protein_0326,protein_0287,0.1388888888888889
protein_0326,protein_0288,0.15294117647058825
protein_0326,protein_0289,0.15
protein_0326,protein_0290,0.11650485436893204
protein_0326,protein_0291,0.09259259259259259
protein_0326,protein_0292,0.1875
protein_0326,protein_0293,0.14893617021276595
protein_0326,protein_0294,0.09259259259259259
protein_0326,protein_0295,0.17708333333333334
protein_0326,protein_0296,0.11504424778761062
protein_0326,protein_0297,0.1728395061728395
protein_0326,protein_0298,0.2375
protein_0326,protein_0299,0.17204301075268819
protein_0326,protein_0300,0.1875
protein_0326,protein_0301,0.1875
protein_0326,protein_0303,0.2222222222222222
protein_0326,protein_0304,0.15
protein_0326,protein_0305,0.18518518518518517
protein_0326,protein_0306,0.1282051282051282
protein_0326,protein_0307,0.13559322033898305
protein_0326,protein_0308,0.1391304347826087
protein_0326,protein_0309,0.1839080459770115
protein_0326,protein_0310,0.15384615384615385
protein_0326,protein_0311,0.18478260869565216
protein_0326,protein_0312,0.17391304347826086
protein_0326,protein_0313,0.21978021978021978
protein_0326,protein_0314,0.14953271028037382
protein_0326,protein_0315,0.125
protein_0326,protein_0316,0.1875
protein_0326,protein_0318,0.19642857142857142
protein_0326,protein_0319,0.15217391304347827
protein_0326,protein_0320,0.1958762886597938
protein_0326,protein_0321,0.20408163265306123
protein_0326,protein_0322,0.15625
protein_0326,protein_0323,0.18478260869565216
protein_0326,protein_0325,0.16071428571428573
protein_0326,protein_0327,0.15053763440860216
protein_0326,protein_0328,0.168141592920354
protein_0326,protein_0329,0.168141592920354
protein_0326,protein_0330,0.14130434782608695
protein_0326,protein_0331,0.2073170731707317
protein_0326,protein_0332,0.21348314606741572
protein_0326,protein_0333,0.18681318681318682
protein_0326,protein_0335,0.13333333333333333
protein_0326,protein_0338,0.15217391304347827
protein_0326,protein_0339,0.18604651162790697
protein_0326,protein_0341,0.17757009345794392
protein_0326,protein_0342,0.13924050632911392
protein_0326,protein_0343,0.18292682926829268
protein_0326,protein_0344,0.18681318681318682
protein_0326,protein_0345,0.168141592920354
protein_0326,protein_0346,0.168141592920354
protein_0326,protein_0347,0.2125
protein_0326,protein_0348,0.140625
protein_0326,protein_0349,0.12264150943396226
protein_0326,protein_0350,0.17582417582417584
protein_0326,protein_0351,0.1702127659574468
protein_0326,protein_0352,0.225
protein_0326,protein_0355,0.17
protein_0326,protein_0356,0.16666666666666666
protein_0326,protein_0357,0.10833333333333334
protein_0326,protein_0358,0.17582417582417584
protein_0326,protein_0359,0.109375
protein_0326,protein_0360,0.19387755102040816
protein_0326,protein_0361,0.09401709401709402
protein_0326,protein_0362,0.16161616161616163
protein_0326,protein_0363,0.16161616161616163
protein_0326,protein_0364,0.15151515151515152
protein_0326,protein_0365,0.11956521739130435
protein_0326,protein_0366,0.13043478260869565
protein_0326,protein_0367,0.13131313131313133
protein_0326,protein_0368,0.15853658536585366
protein_0326,protein_0369,0.1276595744680851
protein_0326,protein_0370,0.18681318681318682
protein_0326,protein_0372,0.12385321100917432
protein_0326,protein_0373,0.11009174311926606
protein_0326,protein_0374,0.13333333333333333
protein_0326,protein_0376,0.15
protein_0326,protein_0378,0.1308411214953271
protein_0326,protein_0379,0.14893617021276595
protein_0326,protein_0380,0.14893617021276595
protein_0326,protein_0381,0.14893617021276595
protein_0326,protein_0382,0.16346153846153846
protein_0326,protein_0383,0.1794871794871795
protein_0326,protein_0384,0.1702127659574468
protein_0326,protein_0385,0.15
protein_0326,protein_0386,0.11538461538461539
protein_0326,protein_0387,0.14
protein_0326,protein_0388,0.1625
protein_0326,protein_0389,0.17647058823529413
protein_0326,protein_0390,0.1839080459770115
protein_0326,protein_0391,0.1717171717171717
protein_0326,protein_0392,0.1875
protein_0326,protein_0393,0.1875
protein_0326,protein_0394,0.16806722689075632
protein_0326,protein_0395,0.19148936170212766
protein_0326,protein_0396,0.14912280701754385
protein_0326,protein_0397,0.18811881188118812
protein_0326,protein_0398,0.12612612612612611
protein_0326,protein_0399,0.2268041237113402
protein_0334,protein_0000,0.1702127659574468
protein_0334,protein_0001,0.18947368421052632
protein_0334,protein_0002,0.10112359550561797
protein_0334,protein_0003,0.15789473684210525
protein_0334,protein_0004,0.23076923076923078
protein_0334,protein_0005,0.1595744680851064
protein_0334,protein_0006,0.19791666666666666
protein_0334,protein_0007,0.17391304347826086
protein_0334,protein_0008,0.1588785046728972
protein_0334,protein_0009,0.25555555555555554
protein_0334,protein_0010,0.2631578947368421
protein_0334,protein_0011,0.21505376344086022
protein_0334,protein_0012,0.17894736842105263
protein_0334,protein_0013,0.11235955056179775
protein_0334,protein_0014,0.13592233009708737
protein_0334,protein_0015,0.13274336283185842
protein_0334,protein_0016,0.1650485436893204
protein_0334,protein_0017,0.17037037037037037
protein_0334,protein_0018,0.28421052631578947
protein_0334,protein_0019,0.16666666666666666
protein_0334,protein_0020,0.21739130434782608
protein_0334,protein_0021,0.16666666666666666
protein_0334,protein_0022,0.1276595744680851
protein_0334,protein_0024,0.13114754098360656
protein_0334,protein_0025,0.2087912087912088
protein_0334,protein_0026,0.1417910447761194
protein_0334,protein_0027,0.2087912087912088
protein_0334,protein_0028,0.17592592592592593
protein_0334,protein_0029,0.16483516483516483
protein_0334,protein_0030,0.18181818181818182
protein_0334,protein_0031,0.14150943396226415
protein_0334,protein_0032,0.23958333333333334
protein_0334,protein_0033,0.16483516483516483
protein_0334,protein_0034,0.22916666666666666
protein_0334,protein_0035,0.14953271028037382
protein_0334,protein_0036,0.17045454545454544
protein_0334,protein_0038,0.18888888888888888
protein_0334,protein_0039,0.25274725274725274
protein_0334,protein_0040,0.09090909090909091
protein_0334,protein_0041,0.2111111111111111
protein_0334,protein_0042,0.1348314606741573
protein_0334,protein_0043,0.16483516483516483
protein_0334,protein_0044,0.1836734693877551
protein_0334,protein_0045,0.23076923076923078
protein_0334,protein_0046,0.1797752808988764
protein_0334,protein_0047,0.20833333333333334
protein_0334,protein_0048,0.21875
protein_0334,protein_0049,0.17777777777777778
protein_0334,protein_0050,0.11764705882352941
protein_0334,protein_0051,0.17045454545454544
protein_0334,protein_0052,0.2
protein_0334,protein_0053,0.22580645161290322
protein_0334,protein_0054,0.18333333333333332
protein_0334,protein_0055,0.1794871794871795
protein_0334,protein_0056,0.1346153846153846
protein_0334,protein_0057,0.1797752808988764
protein_0334,protein_0058,0.13636363636363635
protein_0334,protein_0059,0.20408163265306123
protein_0334,protein_0060,0.2
protein_0334,protein_0061,0.3888888888888889
protein_0334,protein_0062,0.17204301075268819
protein_0334,protein_0063,0.10747663551401869
protein_0334,protein_0064,0.21739130434782608
protein_0334,protein_0065,0.17272727272727273
protein_0334,protein_0066,0.1588785046728972
protein_0334,protein_0070,0.20652173913043478
protein_0334,protein_0071,0.17777777777777778
protein_0334,protein_0072,0.18888888888888888
protein_0334,protein_0073,0.16666666666666666
protein_0334,protein_0074,0.13333333333333333
protein_0334,protein_0075,0.18627450980392157
protein_0334,protein_0076,0.17045454545454544
protein_0334,protein_0077,0.21978021978021978
protein_0334,protein_0078,0.14814814814814814
protein_0334,protein_0079,0.14814814814814814
protein_0334,protein_0080,0.18681318681318682
protein_0334,protein_0081,0.1978021978021978
protein_0334,protein_0082,0.13333333333333333
protein_0334,protein_0083,0.2
protein_0334,protein_0084,0.1956521739130435
protein_0334,protein_0085,0.11428571428571428
protein_0334,protein_0087,0.1348314606741573
protein_0334,protein_0088,0.2
protein_0334,protein_0090,0.15315315315315314
protein_0334,protein_0091,0.1440677966101695
protein_0334,protein_0093,0.22105263157894736
protein_0334,protein_0094,0.16101694915254236
protein_0334,protein_0095,0.13513513513513514
protein_0334,protein_0098,0.21978021978021978
protein_0334,protein_0099,0.17699115044247787
protein_0334,protein_0100,0.1978021978021978
protein_0334,protein_0101,0.17777777777777778
protein_0334,protein_0102,0.18947368421052632
protein_0334,protein_0103,0.17391304347826086
protein_0334,protein_0104,0.1452991452991453
protein_0334,protein_0105,0.11363636363636363
protein_0334,protein_0106,0.12781954887218044
protein_0334,protein_0107,0.1827956989247312
protein_0334,protein_0108,0.25842696629213485
protein_0334,protein_0109,0.15730337078651685
protein_0334,protein_0110,0.20202020202020202
protein_0334,protein_0111,0.22826086956521738
protein_0334,protein_0112,0.08823529411764706
protein_0334,protein_0113,0.1935483870967742
protein_0334,protein_0114,0.2111111111111111
protein_0334,protein_0115,0.2391304347826087
protein_0334,protein_0116,0.11504424778761062
protein_0334,protein_0117,0.11504424778761062
protein_0334,protein_0118,0.19318181818181818
protein_0334,protein_0119,0.1875
protein_0334,protein_0120,0.1935483870967742
protein_0334,protein_0121,0.1935483870967742
protein_0334,protein_0124,0.17777777777777778
protein_0334,protein_0126,0.1206896551724138
protein_0334,protein_0127,0.22340425531914893
protein_0334,protein_0128,0.21505376344086022
protein_0334,protein_0129,0.23333333333333334
protein_0334,protein_0130,0.14414414414414414
protein_0334,protein_0131,0.11363636363636363
protein_0334,protein_0132,0.17117117117117117
protein_0334,protein_0133,0.17117117117117117
protein_0334,protein_0134,0.20212765957446807
protein_0334,protein_0135,0.17045454545454544
protein_0334,protein_0136,0.15833333333333333
protein_0334,protein_0137,0.1271186440677966
protein_0334,protein_0138,0.1271186440677966
protein_0334,protein_0139,0.19101123595505617
protein_0334,protein_0140,0.24731182795698925
protein_0334,protein_0141,0.16666666666666666
protein_0334,protein_0142,0.2
protein_0334,protein_0145,0.19318181818181818
protein_0334,protein_0148,0.13333333333333333
protein_0334,protein_0149,0.18681318681318682
protein_0334,protein_0150,0.26804123711340205
protein_0334,protein_0151,0.2903225806451613
protein_0334,protein_0152,0.1590909090909091
protein_0334,protein_0153,0.1619047619047619
protein_0334,protein_0154,0.13541666666666666
protein_0334,protein_0155,0.1440677966101695
protein_0334,protein_0156,0.11818181818181818
protein_0334,protein_0157,0.20618556701030927
protein_0334,protein_0158,0.14285714285714285
protein_0334,protein_0159,0.2
protein_0334,protein_0160,0.17777777777777778
protein_0334,protein_0161,0.15702479338842976
protein_0334,protein_0162,0.2857142857142857
protein_0334,protein_0164,0.23076923076923078
protein_0334,protein_0165,0.17391304347826086
protein_0334,protein_0166,0.24175824175824176
protein_0334,protein_0167,0.11304347826086956
protein_0334,protein_0169,0.16379310344827586
protein_0334,protein_0170,0.21978021978021978
protein_0334,protein_0171,0.15555555555555556
protein_0334,protein_0172,0.16393442622950818
protein_0334,protein_0173,0.18681318681318682
protein_0334,protein_0174,0.17777777777777778
protein_0334,protein_0175,0.15555555555555556
protein_0334,protein_0176,0.14444444444444443
protein_0334,protein_0177,0.125
protein_0334,protein_0178,0.1282051282051282
protein_0334,protein_0179,0.1452991452991453
protein_0334,protein_0180,0.15555555555555556
protein_0334,protein_0181,0.26881720430107525
protein_0334,protein_0183,0.13392857142857142
protein_0334,protein_0184,0.17777777777777778
protein_0334,protein_0185,0.14678899082568808
protein_0334,protein_0186,0.14782608695652175
protein_0334,protein_0187,0.14444444444444443
protein_0334,protein_0188,0.13333333333333333
protein_0334,protein_0189,0.2111111111111111
protein_0334,protein_0190,0.14583333333333334
protein_0334,protein_0191,0.23655913978494625
protein_0334,protein_0192,0.24175824175824176
protein_0334,protein_0193,0.18478260869565216
protein_0334,protein_0194,0.2111111111111111
protein_0334,protein_0196,0.2872340425531915
protein_0334,protein_0197,0.18888888888888888
protein_0334,protein_0199,0.3010752688172043
protein_0334,protein_0200,0.2222222222222222
protein_0334,protein_0201,0.07692307692307693
protein_0334,protein_0202,0.16666666666666666
protein_0334,protein_0203,0.17054263565891473
protein_0334,protein_0204,0.19318181818181818
protein_0334,protein_0205,0.11320754716981132
protein_0334,protein_0206,0.17894736842105263
protein_0334,protein_0207,0.13675213675213677
protein_0334,protein_0209,0.16326530612244897
protein_0334,protein_0210,0.2553191489361702
protein_0334,protein_0211,0.16129032258064516
protein_0334,protein_0212,0.13186813186813187
protein_0334,protein_0213,0.17777777777777778
protein_0334,protein_0214,0.07865168539325842
protein_0334,protein_0215,0.08888888888888889
protein_0334,protein_0216,0.16842105263157894
protein_0334,protein_0217,0.16304347826086957
protein_0334,protein_0218,0.13043478260869565
protein_0334,protein_0220,0.2
protein_0334,protein_0221,0.11235955056179775
protein_0334,protein_0222,0.19148936170212766
protein_0334,protein_0223,0.12222222222222222
protein_0334,protein_0224,0.14444444444444443
protein_0334,protein_0225,0.14130434782608695
protein_0334,protein_0226,0.13861386138613863
protein_0334,protein_0227,0.12087912087912088
protein_0334,protein_0229,0.14583333333333334
