query_protein,train_protein,similarity_score
protein_0320,protein_0257,0.13592233009708737
protein_0320,protein_0258,0.2717391304347826
protein_0320,protein_0259,0.15730337078651685
protein_0320,protein_0260,0.15730337078651685
protein_0320,protein_0261,0.13675213675213677
protein_0320,protein_0262,0.16058394160583941
protein_0320,protein_0263,0.1310344827586207
protein_0320,protein_0264,0.3103448275862069
protein_0320,protein_0265,0.3103448275862069
protein_0320,protein_0266,0.16666666666666666
protein_0320,protein_0267,0.1875
protein_0320,protein_0269,0.16666666666666666
protein_0320,protein_0270,0.1702127659574468
protein_0320,protein_0271,0.16091954022988506
protein_0320,protein_0272,0.30434782608695654
protein_0320,protein_0273,0.31521739130434784
protein_0320,protein_0274,0.29213483146067415
protein_0320,protein_0275,0.18095238095238095
protein_0320,protein_0276,0.375
protein_0320,protein_0277,0.15384615384615385
protein_0320,protein_0278,0.2391304347826087
protein_0320,protein_0279,0.38202247191011235
protein_0320,protein_0280,0.3888888888888889
protein_0320,protein_0281,0.13559322033898305
protein_0320,protein_0282,0.10227272727272728
protein_0320,protein_0283,0.10454545454545454
protein_0320,protein_0284,0.23863636363636365
protein_0320,protein_0285,0.3333333333333333
protein_0320,protein_0286,0.16853932584269662
protein_0320,protein_0287,0.21296296296296297
protein_0320,protein_0288,0.5287356321839081
protein_0320,protein_0290,0.1262135922330097
protein_0320,protein_0291,0.2247191011235955
protein_0320,protein_0292,0.1590909090909091
protein_0320,protein_0293,0.29545454545454547
protein_0320,protein_0295,0.13793103448275862
protein_0320,protein_0296,0.15384615384615385
protein_0320,protein_0297,0.16091954022988506
protein_0320,protein_0298,0.1935483870967742
protein_0320,protein_0299,0.18085106382978725
protein_0320,protein_0300,0.16666666666666666
protein_0320,protein_0301,0.14705882352941177
protein_0320,protein_0302,0.12903225806451613
protein_0320,protein_0303,0.21839080459770116
protein_0320,protein_0304,0.14772727272727273
protein_0320,protein_0305,0.17777777777777778
protein_0320,protein_0306,0.15
protein_0320,protein_0307,0.144
protein_0320,protein_0308,0.2
protein_0320,protein_0309,0.19148936170212766
protein_0320,protein_0310,0.17647058823529413
protein_0320,protein_0311,0.40860215053763443
protein_0320,protein_0312,0.3563218390804598
protein_0320,protein_0313,0.2413793103448276
protein_0320,protein_0314,0.1619047619047619
protein_0320,protein_0315,0.1557377049180328
protein_0320,protein_0316,0.14444444444444443
protein_0320,protein_0317,0.1262135922330097
protein_0320,protein_0318,0.13392857142857142
protein_0320,protein_0319,0.3103448275862069
protein_0320,protein_0322,0.37777777777777777
protein_0320,protein_0323,0.2727272727272727
protein_0320,protein_0324,0.15625
protein_0320,protein_0325,0.1282051282051282
protein_0320,protein_0326,0.1958762886597938
protein_0320,protein_0327,0.3522727272727273
protein_0320,protein_0328,0.14782608695652175
protein_0320,protein_0329,0.14782608695652175
protein_0320,protein_0330,0.25287356321839083
protein_0320,protein_0331,0.14772727272727273
protein_0320,protein_0332,0.2222222222222222
protein_0320,protein_0333,0.2696629213483146
protein_0320,protein_0334,0.1978021978021978
protein_0320,protein_0335,0.12962962962962962
protein_0320,protein_0336,0.16091954022988506
protein_0320,protein_0337,0.3068181818181818
protein_0320,protein_0339,0.15384615384615385
protein_0320,protein_0340,0.17757009345794392
protein_0320,protein_0341,0.20588235294117646
protein_0320,protein_0342,0.10344827586206896
protein_0320,protein_0343,0.14942528735632185
protein_0320,protein_0344,0.3333333333333333
protein_0320,protein_0345,0.14754098360655737
protein_0320,protein_0346,0.14754098360655737
protein_0320,protein_0347,0.14942528735632185
protein_0320,protein_0348,0.14173228346456693
protein_0320,protein_0349,0.14678899082568808
protein_0320,protein_0350,0.3218390804597701
protein_0320,protein_0351,0.26436781609195403
protein_0320,protein_0353,0.16101694915254236
protein_0320,protein_0354,0.20689655172413793
protein_0320,protein_0355,0.29545454545454547
protein_0320,protein_0356,0.1724137931034483
protein_0320,protein_0357,0.176
protein_0320,protein_0358,0.3333333333333333
protein_0320,protein_0359,0.13445378151260504
protein_0320,protein_0360,0.3448275862068966
protein_0320,protein_0361,0.17424242424242425
protein_0320,protein_0362,0.2159090909090909
protein_0320,protein_0363,0.2159090909090909
protein_0320,protein_0364,0.2159090909090909
protein_0320,protein_0365,0.20689655172413793
protein_0320,protein_0366,0.20689655172413793
protein_0320,protein_0367,0.15315315315315314
protein_0320,protein_0368,0.1485148514851485
protein_0320,protein_0370,0.3333333333333333
protein_0320,protein_0371,0.3695652173913043
protein_0320,protein_0372,0.1141552511415525
protein_0320,protein_0373,0.14655172413793102
protein_0320,protein_0375,0.375
protein_0320,protein_0376,0.18518518518518517
protein_0320,protein_0377,0.3793103448275862
protein_0320,protein_0378,0.13675213675213677
protein_0320,protein_0379,0.20192307692307693
protein_0320,protein_0380,0.20192307692307693
protein_0320,protein_0383,0.18181818181818182
protein_0320,protein_0384,0.3218390804597701
protein_0320,protein_0385,0.1568627450980392
protein_0320,protein_0386,0.18269230769230768
protein_0320,protein_0387,0.1651376146788991
protein_0320,protein_0389,0.1348314606741573
protein_0320,protein_0390,0.2777777777777778
protein_0320,protein_0391,0.21052631578947367
protein_0320,protein_0392,0.6404494382022472
protein_0320,protein_0393,0.6022727272727273
protein_0320,protein_0395,0.20202020202020202
protein_0320,protein_0396,0.1694915254237288
protein_0320,protein_0397,0.42696629213483145
protein_0320,protein_0398,0.13043478260869565
protein_0320,protein_0399,0.3333333333333333
protein_0321,protein_0000,0.14444444444444443
protein_0321,protein_0001,0.13043478260869565
protein_0321,protein_0002,0.1827956989247312
protein_0321,protein_0003,0.2087912087912088
protein_0321,protein_0004,0.24444444444444444
protein_0321,protein_0006,0.21978021978021978
protein_0321,protein_0007,0.1797752808988764
protein_0321,protein_0008,0.17307692307692307
protein_0321,protein_0009,0.2903225806451613
protein_0321,protein_0010,0.23333333333333334
protein_0321,protein_0011,0.1978021978021978
protein_0321,protein_0012,0.25274725274725274
protein_0321,protein_0013,0.125
protein_0321,protein_0014,0.14414414414414414
protein_0321,protein_0015,0.16037735849056603
protein_0321,protein_0016,0.13131313131313133
protein_0321,protein_0017,0.15625
protein_0321,protein_0018,0.2608695652173913
protein_0321,protein_0019,0.18478260869565216
protein_0321,protein_0020,0.17391304347826086
protein_0321,protein_0021,0.15463917525773196
protein_0321,protein_0023,0.17346938775510204
protein_0321,protein_0024,0.1282051282051282
protein_0321,protein_0026,0.13533834586466165
protein_0321,protein_0027,0.16666666666666666
protein_0321,protein_0028,0.14049586776859505
protein_0321,protein_0029,0.14772727272727273
protein_0321,protein_0032,0.27472527472527475
protein_0321,protein_0033,0.2222222222222222
protein_0321,protein_0034,0.2391304347826087
protein_0321,protein_0035,0.1320754716981132
protein_0321,protein_0036,0.14772727272727273
protein_0321,protein_0037,0.2111111111111111
protein_0321,protein_0038,0.2111111111111111
protein_0321,protein_0040,0.11363636363636363
protein_0321,protein_0041,0.24444444444444444
protein_0321,protein_0042,0.15730337078651685
protein_0321,protein_0043,0.20833333333333334
protein_0321,protein_0044,0.20652173913043478
protein_0321,protein_0047,0.21978021978021978
protein_0321,protein_0048,0.18947368421052632
protein_0321,protein_0049,0.2111111111111111
protein_0321,protein_0050,0.09401709401709402
protein_0321,protein_0051,0.17045454545454544
protein_0321,protein_0052,0.2
protein_0321,protein_0053,0.22580645161290322
protein_0321,protein_0054,0.14049586776859505
protein_0321,protein_0056,0.11
protein_0321,protein_0057,0.1797752808988764
protein_0321,protein_0058,0.06451612903225806
protein_0321,protein_0059,0.22826086956521738
protein_0321,protein_0060,0.14150943396226415
protein_0321,protein_0061,0.4090909090909091
protein_0321,protein_0062,0.18681318681318682
protein_0321,protein_0063,0.10747663551401869
protein_0321,protein_0064,0.2391304347826087
protein_0321,protein_0065,0.16666666666666666
protein_0321,protein_0066,0.1523809523809524
protein_0321,protein_0067,0.25274725274725274
protein_0321,protein_0068,0.2391304347826087
protein_0321,protein_0069,0.23076923076923078
protein_0321,protein_0071,0.23076923076923078
protein_0321,protein_0072,0.17777777777777778
protein_0321,protein_0074,0.15463917525773196
protein_0321,protein_0075,0.15
protein_0321,protein_0077,0.20652173913043478
protein_0321,protein_0079,0.14285714285714285
protein_0321,protein_0080,0.20652173913043478
protein_0321,protein_0081,0.1978021978021978
protein_0321,protein_0083,0.18681318681318682
protein_0321,protein_0084,0.2247191011235955
protein_0321,protein_0085,0.09649122807017543
protein_0321,protein_0086,0.10576923076923077
protein_0321,protein_0087,0.125
protein_0321,protein_0088,0.2268041237113402
protein_0321,protein_0089,0.11818181818181818
protein_0321,protein_0090,0.125
protein_0321,protein_0091,0.14634146341463414
protein_0321,protein_0092,0.14634146341463414
protein_0321,protein_0093,0.2
protein_0321,protein_0094,0.16521739130434782
protein_0321,protein_0095,0.11818181818181818
protein_0321,protein_0096,0.1875
protein_0321,protein_0097,0.21649484536082475
protein_0321,protein_0098,0.21052631578947367
protein_0321,protein_0099,0.13392857142857142
protein_0321,protein_0100,0.1590909090909091
protein_0321,protein_0102,0.22340425531914893
protein_0321,protein_0103,0.24175824175824176
protein_0321,protein_0104,0.1452991452991453
protein_0321,protein_0105,0.0967741935483871
protein_0321,protein_0106,0.18181818181818182
protein_0321,protein_0107,0.2087912087912088
protein_0321,protein_0108,0.30851063829787234
protein_0321,protein_0109,0.16842105263157894
protein_0321,protein_0110,0.2604166666666667
protein_0321,protein_0111,0.24444444444444444
protein_0321,protein_0112,0.1553398058252427
protein_0321,protein_0113,0.18681318681318682
protein_0321,protein_0114,0.2222222222222222
protein_0321,protein_0115,0.2087912087912088
protein_0321,protein_0116,0.14782608695652175
protein_0321,protein_0117,0.14782608695652175
protein_0321,protein_0118,0.14772727272727273
protein_0321,protein_0119,0.1588785046728972
protein_0321,protein_0120,0.17777777777777778
protein_0321,protein_0121,0.17777777777777778
protein_0321,protein_0122,0.24175824175824176
protein_0321,protein_0123,0.15217391304347827
protein_0321,protein_0125,0.1262135922330097
protein_0321,protein_0126,0.16037735849056603
protein_0321,protein_0127,0.23333333333333334
protein_0321,protein_0128,0.18681318681318682
protein_0321,protein_0129,0.26373626373626374
protein_0321,protein_0130,0.1206896551724138
protein_0321,protein_0131,0.125
protein_0321,protein_0132,0.17699115044247787
protein_0321,protein_0133,0.17699115044247787
protein_0321,protein_0134,0.24444444444444444
protein_0321,protein_0135,0.19318181818181818
protein_0321,protein_0136,0.1111111111111111
protein_0321,protein_0137,0.13333333333333333
protein_0321,protein_0138,0.13333333333333333
protein_0321,protein_0139,0.16666666666666666
protein_0321,protein_0141,0.22826086956521738
protein_0321,protein_0142,0.2
protein_0321,protein_0143,0.16666666666666666
protein_0321,protein_0144,0.18478260869565216
protein_0321,protein_0145,0.1590909090909091
protein_0321,protein_0146,0.19791666666666666
protein_0321,protein_0147,0.1956521739130435
protein_0321,protein_0149,0.1590909090909091
protein_0321,protein_0150,0.2553191489361702
protein_0321,protein_0151,0.30851063829787234
protein_0321,protein_0153,0.2
protein_0321,protein_0154,0.18556701030927836
protein_0321,protein_0155,0.1623931623931624
protein_0321,protein_0156,0.13513513513513514
protein_0321,protein_0157,0.17204301075268819
protein_0321,protein_0158,0.13541666666666666
protein_0321,protein_0159,0.2111111111111111
protein_0321,protein_0160,0.1111111111111111
protein_0321,protein_0161,0.13934426229508196
protein_0321,protein_0162,0.21348314606741572
protein_0321,protein_0163,0.11538461538461539
protein_0321,protein_0164,0.21505376344086022
protein_0321,protein_0165,0.14444444444444443
protein_0321,protein_0166,0.22580645161290322
protein_0321,protein_0167,0.11016949152542373
protein_0321,protein_0168,0.10655737704918032
protein_0321,protein_0169,0.1206896551724138
protein_0321,protein_0170,0.14606741573033707
protein_0321,protein_0171,0.2
protein_0321,protein_0174,0.18478260869565216
protein_0321,protein_0175,0.13333333333333333
protein_0321,protein_0177,0.16666666666666666
protein_0321,protein_0178,0.12280701754385964
protein_0321,protein_0179,0.10526315789473684
protein_0321,protein_0180,0.23333333333333334
protein_0321,protein_0182,0.25
protein_0321,protein_0183,0.14150943396226415
protein_0321,protein_0184,0.2
protein_0321,protein_0185,0.12359550561797752
protein_0321,protein_0186,0.16981132075471697
protein_0321,protein_0187,0.14444444444444443
protein_0321,protein_0188,0.14606741573033707
protein_0321,protein_0189,0.2
protein_0321,protein_0190,0.25
protein_0321,protein_0191,0.2608695652173913
protein_0321,protein_0192,0.20224719101123595
protein_0321,protein_0193,0.2087912087912088
protein_0321,protein_0194,0.2111111111111111
protein_0321,protein_0195,0.23333333333333334
protein_0321,protein_0196,0.23333333333333334
protein_0321,protein_0197,0.1978021978021978
protein_0321,protein_0198,0.2111111111111111
protein_0321,protein_0199,0.3
protein_0321,protein_0200,0.22105263157894736
protein_0321,protein_0201,0.10576923076923077
