query_protein,train_protein,similarity_score
protein_0330,protein_0396,0.13157894736842105
protein_0330,protein_0398,0.13274336283185842
protein_0343,protein_0000,0.13541666666666666
protein_0343,protein_0001,0.16438640132669985
protein_0343,protein_0002,0.1728395061728395
protein_0343,protein_0003,0.16091954022988506
protein_0343,protein_0004,0.1590909090909091
protein_0343,protein_0005,0.14772727272727273
protein_0343,protein_0006,0.13861386138613863
protein_0343,protein_0007,0.15480895915678525
protein_0343,protein_0008,0.1262135922330097
protein_0343,protein_0009,0.13793103448275862
protein_0343,protein_0010,0.13186813186813187
protein_0343,protein_0011,0.1590909090909091
protein_0343,protein_0012,0.16
protein_0343,protein_0013,0.2054794520547945
protein_0343,protein_0014,0.15360759493670886
protein_0343,protein_0015,0.15151515151515152
protein_0343,protein_0016,0.16666666666666666
protein_0343,protein_0017,0.12307692307692308
protein_0343,protein_0018,0.12643678160919541
protein_0343,protein_0019,0.1715686274509804
protein_0343,protein_0022,0.13566138917262513
protein_0343,protein_0023,0.12256493506493507
protein_0343,protein_0024,0.14285714285714285
protein_0343,protein_0025,0.13725490196078433
protein_0343,protein_0026,0.10852713178294573
protein_0343,protein_0027,0.13392857142857142
protein_0343,protein_0028,0.12745098039215685
protein_0343,protein_0029,0.1466950959488273
protein_0343,protein_0030,0.1487603305785124
protein_0343,protein_0031,0.15151515151515152
protein_0343,protein_0032,0.15789473684210525
protein_0343,protein_0033,0.1590909090909091
protein_0343,protein_0034,0.18
protein_0343,protein_0035,0.1717171717171717
protein_0343,protein_0036,0.21153846153846154
protein_0343,protein_0037,0.13185723727693324
protein_0343,protein_0038,0.13185723727693324
protein_0343,protein_0039,0.13793103448275862
protein_0343,protein_0040,0.1625
protein_0343,protein_0041,0.16
protein_0343,protein_0042,0.11
protein_0343,protein_0043,0.15
protein_0343,protein_0044,0.14893617021276595
protein_0343,protein_0045,0.14942528735632185
protein_0343,protein_0046,0.1837551373566948
protein_0343,protein_0047,0.13636363636363635
protein_0343,protein_0049,0.125
protein_0343,protein_0051,0.17087912087912088
protein_0343,protein_0052,0.14
protein_0343,protein_0053,0.1348314606741573
protein_0343,protein_0055,0.1440677966101695
protein_0343,protein_0056,0.1594006721433906
protein_0343,protein_0057,0.1556372549019608
protein_0343,protein_0059,0.13829787234042554
protein_0343,protein_0060,0.13839805825242718
protein_0343,protein_0061,0.16304347826086957
protein_0343,protein_0062,0.125
protein_0343,protein_0063,0.102803738317757
protein_0343,protein_0064,0.13333333333333333
protein_0343,protein_0065,0.1414141414141414
protein_0343,protein_0066,0.2
protein_0343,protein_0067,0.09302325581395349
protein_0343,protein_0068,0.1590909090909091
protein_0343,protein_0069,0.14285714285714285
protein_0343,protein_0070,0.15384615384615385
protein_0343,protein_0072,0.16812400635930047
protein_0343,protein_0073,0.1797752808988764
protein_0343,protein_0074,0.1724137931034483
protein_0343,protein_0075,0.13718820861678005
protein_0343,protein_0076,0.17567567567567569
protein_0343,protein_0077,0.15384615384615385
protein_0343,protein_0078,0.13513513513513514
protein_0343,protein_0079,0.13513513513513514
protein_0343,protein_0080,0.15841584158415842
protein_0343,protein_0081,0.16831683168316833
protein_0343,protein_0082,0.1651376146788991
protein_0343,protein_0083,0.16091954022988506
protein_0343,protein_0084,0.12790697674418605
protein_0343,protein_0085,0.1523809523809524
protein_0343,protein_0086,0.15384615384615385
protein_0343,protein_0088,0.14285714285714285
protein_0343,protein_0089,0.12319347319347318
protein_0343,protein_0090,0.14915722173786689
protein_0343,protein_0091,0.17699115044247787
protein_0343,protein_0092,0.17699115044247787
protein_0343,protein_0093,0.10843373493975904
protein_0343,protein_0094,0.12396694214876033
protein_0343,protein_0095,0.15344202898550724
protein_0343,protein_0096,0.14285714285714285
protein_0343,protein_0097,0.14285714285714285
protein_0343,protein_0098,0.17045454545454544
protein_0343,protein_0100,0.18728276426088736
protein_0343,protein_0101,0.17045454545454544
protein_0343,protein_0103,0.13793103448275862
protein_0343,protein_0104,0.15126050420168066
protein_0343,protein_0105,0.16049382716049382
protein_0343,protein_0107,0.18681318681318682
protein_0343,protein_0108,0.18072289156626506
protein_0343,protein_0109,0.18752594437525943
protein_0343,protein_0110,0.17777777777777778
protein_0343,protein_0111,0.1348314606741573
protein_0343,protein_0112,0.18811881188118812
protein_0343,protein_0113,0.18095238095238095
protein_0343,protein_0114,0.16
protein_0343,protein_0115,0.15294117647058825
protein_0343,protein_0116,0.11457848160223567
protein_0343,protein_0117,0.11457848160223567
protein_0343,protein_0118,0.2027363184079602
protein_0343,protein_0119,0.16831683168316833
protein_0343,protein_0120,0.16091954022988506
protein_0343,protein_0122,0.1522671568627451
protein_0343,protein_0123,0.16304347826086957
protein_0343,protein_0124,0.1724137931034483
protein_0343,protein_0125,0.15306122448979592
protein_0343,protein_0126,0.14
protein_0343,protein_0127,0.16091954022988506
protein_0343,protein_0128,0.13793103448275862
protein_0343,protein_0129,0.1978021978021978
protein_0343,protein_0131,0.1414027149321267
protein_0343,protein_0132,0.16666666666666666
protein_0343,protein_0133,0.16666666666666666
protein_0343,protein_0134,0.18181818181818182
protein_0343,protein_0135,0.16853932584269662
protein_0343,protein_0136,0.1322314049586777
protein_0343,protein_0137,0.12605042016806722
protein_0343,protein_0138,0.12605042016806722
protein_0343,protein_0139,0.17181818181818181
protein_0343,protein_0140,0.17045454545454544
protein_0343,protein_0141,0.11867054514113337
protein_0343,protein_0142,0.1414141414141414
protein_0343,protein_0143,0.12903225806451613
protein_0343,protein_0144,0.13043478260869565
protein_0343,protein_0145,0.1897089397089397
protein_0343,protein_0146,0.12643678160919541
protein_0343,protein_0147,0.1523809523809524
protein_0343,protein_0148,0.15217391304347827
protein_0343,protein_0150,0.17045454545454544
protein_0343,protein_0152,0.1960730593607306
protein_0343,protein_0153,0.12683823529411764
protein_0343,protein_0154,0.12730263157894736
protein_0343,protein_0155,0.1111111111111111
protein_0343,protein_0156,0.1308411214953271
protein_0343,protein_0157,0.14285714285714285
protein_0343,protein_0158,0.16696317381248887
protein_0343,protein_0159,0.13793103448275862
protein_0343,protein_0161,0.13445378151260504
protein_0343,protein_0162,0.16049382716049382
protein_0343,protein_0163,0.18627450980392157
protein_0343,protein_0164,0.16091954022988506
protein_0343,protein_0165,0.18877151799687011
protein_0343,protein_0166,0.16091954022988506
protein_0343,protein_0167,0.14224751066856328
protein_0343,protein_0168,0.1554054054054054
protein_0343,protein_0170,0.1927710843373494
protein_0343,protein_0171,0.14942528735632185
protein_0343,protein_0172,0.15384615384615385
protein_0343,protein_0173,0.14942528735632185
protein_0343,protein_0175,0.16842105263157894
protein_0343,protein_0176,0.17757575757575758
protein_0343,protein_0177,0.16647531572904706
protein_0343,protein_0178,0.12389380530973451
protein_0343,protein_0179,0.13274336283185842
protein_0343,protein_0180,0.15730337078651685
protein_0343,protein_0181,0.09195402298850575
protein_0343,protein_0182,0.14772727272727273
protein_0343,protein_0183,0.1346153846153846
protein_0343,protein_0184,0.17582417582417584
protein_0343,protein_0185,0.14942528735632185
protein_0343,protein_0186,0.14705882352941177
protein_0343,protein_0190,0.16483516483516483
protein_0343,protein_0192,0.1839080459770115
protein_0343,protein_0193,0.13636363636363635
protein_0343,protein_0194,0.10344827586206896
protein_0343,protein_0195,0.19387755102040816
protein_0343,protein_0196,0.19387755102040816
protein_0343,protein_0197,0.16483516483516483
protein_0343,protein_0198,0.17045454545454544
protein_0343,protein_0199,0.2087912087912088
protein_0343,protein_0200,0.1827956989247312
protein_0343,protein_0201,0.20588235294117646
protein_0343,protein_0202,0.16666666666666666
protein_0343,protein_0203,0.16806722689075632
protein_0343,protein_0204,0.17880193626462282
protein_0343,protein_0205,0.0995260663507109
protein_0343,protein_0206,0.15625
protein_0343,protein_0207,0.12605042016806722
protein_0343,protein_0208,0.10713070115724982
protein_0343,protein_0209,0.14893617021276595
protein_0343,protein_0210,0.11627906976744186
protein_0343,protein_0211,0.15940231514292463
protein_0343,protein_0212,0.18421052631578946
protein_0343,protein_0213,0.125
protein_0343,protein_0215,0.14084507042253522
protein_0343,protein_0216,0.15151515151515152
protein_0343,protein_0217,0.16666666666666666
protein_0343,protein_0218,0.128
protein_0343,protein_0219,0.14516129032258066
protein_0343,protein_0220,0.14444444444444443
protein_0343,protein_0221,0.16455696202531644
protein_0343,protein_0222,0.12643678160919541
protein_0343,protein_0223,0.1891891891891892
protein_0343,protein_0224,0.17181540808543094
protein_0343,protein_0225,0.12941176470588237
protein_0343,protein_0226,0.15384615384615385
protein_0343,protein_0227,0.30434782608695654
protein_0343,protein_0228,0.12419871794871795
protein_0343,protein_0229,0.15294117647058825
protein_0343,protein_0230,0.18085106382978725
protein_0343,protein_0231,0.16666666666666666
protein_0343,protein_0232,0.2039141414141414
protein_0343,protein_0233,0.12598425196850394
protein_0343,protein_0234,0.1919191919191919
protein_0343,protein_0236,0.11691182380837553
protein_0343,protein_0237,0.11691182380837553
protein_0343,protein_0238,0.10687022900763359
protein_0343,protein_0239,0.1797752808988764
protein_0343,protein_0240,0.14772727272727273
protein_0343,protein_0241,0.18888888888888888
protein_0343,protein_0242,0.14017094017094017
protein_0343,protein_0244,0.15305522914218567
protein_0343,protein_0245,0.10887545176536002
protein_0343,protein_0246,0.17582417582417584
protein_0343,protein_0247,0.1519607843137255
protein_0343,protein_0248,0.18181818181818182
protein_0343,protein_0249,0.18478260869565216
protein_0343,protein_0250,0.11378205128205128
protein_0343,protein_0251,0.13043478260869565
protein_0343,protein_0253,0.14912280701754385
protein_0343,protein_0254,0.12373632460877995
protein_0343,protein_0255,0.09941520467836257
protein_0343,protein_0256,0.11764705882352941
protein_0343,protein_0258,0.15789473684210525
protein_0343,protein_0259,0.17297979797979798
protein_0343,protein_0260,0.17297979797979798
protein_0343,protein_0261,0.13333333333333333
protein_0343,protein_0262,0.11851851851851852
protein_0343,protein_0263,0.11888111888111888
protein_0343,protein_0264,0.1485148514851485
protein_0343,protein_0265,0.1485148514851485
protein_0343,protein_0266,0.13761324586066853
protein_0343,protein_0267,0.13793103448275862
protein_0343,protein_0268,0.13953488372093023
protein_0343,protein_0269,0.1282051282051282
protein_0343,protein_0271,0.1777875329236172
protein_0343,protein_0272,0.11007957559681697
protein_0343,protein_0273,0.11007957559681697
protein_0343,protein_0274,0.20618556701030927
protein_0343,protein_0275,0.15151515151515152
protein_0343,protein_0277,0.16154970760233917
protein_0343,protein_0278,0.16666666666666666
protein_0343,protein_0279,0.11363636363636363
protein_0343,protein_0280,0.1511627906976744
protein_0343,protein_0281,0.13157894736842105
protein_0343,protein_0282,0.1780821917808219
protein_0343,protein_0283,0.1004566210045662
protein_0343,protein_0284,0.13114122053315708
protein_0343,protein_0285,0.13402061855670103
protein_0343,protein_0286,0.19983619983619982
protein_0343,protein_0287,0.14018691588785046
protein_0343,protein_0288,0.175
protein_0343,protein_0289,0.7941724941724941
protein_0343,protein_0290,0.1782178217821782
protein_0343,protein_0291,0.14583333333333331
protein_0343,protein_0292,0.18858225108225107
protein_0343,protein_0294,0.14583333333333331
protein_0343,protein_0295,0.14292175486205339
protein_0343,protein_0296,0.12389380530973451
protein_0343,protein_0297,0.15797101449275364
protein_0343,protein_0298,0.13597763048881523
protein_0343,protein_0299,0.12985188968335035
protein_0343,protein_0300,0.12588652482269502
protein_0343,protein_0301,0.11398176291793313
protein_0343,protein_0302,0.10599078341013825
protein_0343,protein_0303,0.16455696202531644
protein_0343,protein_0304,0.8076923076923077
protein_0343,protein_0305,0.169953802416489
protein_0343,protein_0306,0.1440677966101695
protein_0343,protein_0307,0.15126050420168066
protein_0343,protein_0309,0.13656831378125373
protein_0343,protein_0310,0.16346153846153846
protein_0343,protein_0311,0.13636363636363635
protein_0343,protein_0312,0.14942528735632185
protein_0343,protein_0314,0.18867924528301888
protein_0343,protein_0315,0.125
protein_0343,protein_0316,0.18140068886337543
protein_0343,protein_0317,0.21568627450980393
protein_0343,protein_0318,0.1206896551724138
protein_0343,protein_0319,0.14583333333333334
protein_0343,protein_0320,0.14942528735632185
protein_0343,protein_0321,0.15730337078651685
protein_0343,protein_0322,0.16666666666666666
protein_0343,protein_0323,0.16483516483516483
protein_0343,protein_0324,0.19480519480519481
protein_0343,protein_0325,0.12346542346542347
protein_0343,protein_0326,0.18292682926829268
protein_0343,protein_0327,0.19101123595505617
protein_0343,protein_0328,0.1574074074074074
protein_0343,protein_0329,0.1574074074074074
protein_0343,protein_0331,0.1419082125603865
protein_0343,protein_0332,0.14284249384741593
protein_0343,protein_0333,0.1538547237076649
protein_0343,protein_0334,0.15306122448979592
protein_0343,protein_0335,0.15151515151515152
protein_0343,protein_0336,0.1717914438502674
